1.0,1692462459159,0.0
1000.0,1692462476259,0.2957000136375427
2000.0,1692462492658,0.29760000109672546
3000.0,1692462510042,0.46869999170303345
4000.0,1692462526403,0.4675999879837036
5000.0,1692462542986,0.4706000089645386
6000.0,1692462559954,0.47620001435279846
7000.0,1692462576496,0.5450000166893005
8000.0,1692462593066,0.5407999753952026
9000.0,1692462609397,0.6189000010490417
10000.0,1692462625575,0.6115000247955322
11000.0,1692462642249,0.629800021648407
12000.0,1692462658868,0.623199999332428
13000.0,1692462675140,0.6279000043869019
14000.0,1692462691331,0.6428999900817871
15000.0,1692462707890,0.6237000226974487
16000.0,1692462725172,0.6571000218391418
17000.0,1692462742885,0.6459000110626221
18000.0,1692462760542,0.6708999872207642
19000.0,1692462777064,0.6773999929428101
20000.0,1692462793223,0.6740000247955322
21000.0,1692462809448,0.679099977016449
22000.0,1692462825663,0.6793000102043152
23000.0,1692462841714,0.7074000239372253
24000.0,1692462857369,0.7049000263214111
25000.0,1692462872938,0.7131999731063843
26000.0,1692462889226,0.7073000073432922
27000.0,1692462905104,0.7117999792098999
28000.0,1692462920824,0.724399983882904
29000.0,1692462936680,0.7006999850273132
30000.0,1692462952525,0.7038000226020813
31000.0,1692462967934,0.70660001039505
32000.0,1692462983843,0.7128000259399414
33000.0,1692463000814,0.7125999927520752
34000.0,1692463017602,0.7110999822616577
35000.0,1692463034204,0.7044000029563904
36000.0,1692463050490,0.7146000266075134
37000.0,1692463066405,0.713100016117096
38000.0,1692463083780,0.7081999778747559
39000.0,1692463099838,0.7093999981880188
40000.0,1692463116582,0.7196999788284302
41000.0,1692463132640,0.7235999703407288
42000.0,1692463147359,0.7120000123977661
43000.0,1692463161928,0.7174999713897705
44000.0,1692463176729,0.714900016784668
45000.0,1692463191307,0.7106999754905701
46000.0,1692463205985,0.7088000178337097
47000.0,1692463220457,0.7034000158309937
48000.0,1692463235120,0.7038000226020813
49000.0,1692463249788,0.7044000029563904
50000.0,1692463264355,0.7088000178337097
51000.0,1692463278820,0.7017999887466431
52000.0,1692463293553,0.7013999819755554
53000.0,1692463308223,0.7041000127792358
54000.0,1692463322956,0.7206000089645386
55000.0,1692463337248,0.7146999835968018
56000.0,1692463351791,0.7186999917030334
57000.0,1692463366418,0.7257999777793884
58000.0,1692463380853,0.7148000001907349
59000.0,1692463395416,0.7232000231742859
60000.0,1692463409664,0.7172999978065491
61000.0,1692463424119,0.722000002861023
62000.0,1692463438296,0.70169997215271
63000.0,1692463453509,0.7059000134468079
64000.0,1692463469173,0.7096999883651733
65000.0,1692463485165,0.7168999910354614
66000.0,1692463499914,0.7092000246047974
67000.0,1692463514262,0.7106000185012817
68000.0,1692463530229,0.7113000154495239
69000.0,1692463545643,0.7062000036239624
70000.0,1692463560727,0.7111999988555908
71000.0,1692463575880,0.7193999886512756
72000.0,1692463591001,0.7117000222206116
73000.0,1692463606192,0.710099995136261
74000.0,1692463621480,0.7128999829292297
75000.0,1692463636810,0.7117999792098999
76000.0,1692463652029,0.7045999765396118
77000.0,1692463667267,0.7087000012397766
78000.0,1692463682375,0.7170000076293945
79000.0,1692463697453,0.7125999927520752
80000.0,1692463712250,0.715399980545044
81000.0,1692463727623,0.713699996471405
82000.0,1692463742341,0.7146000266075134
83000.0,1692463758123,0.7103999853134155
84000.0,1692463773773,0.7110000252723694
85000.0,1692463788999,0.7159000039100647
86000.0,1692463804835,0.7117000222206116
87000.0,1692463820619,0.7070000171661377
88000.0,1692463836598,0.7182999849319458
89000.0,1692463852355,0.7057999968528748
90000.0,1692463868229,0.7117999792098999
91000.0,1692463883904,0.7174999713897705
92000.0,1692463899461,0.7164000272750854
93000.0,1692463914245,0.7127000093460083
94000.0,1692463928984,0.71670001745224
95000.0,1692463943389,0.7150999903678894
96000.0,1692463957921,0.7113000154495239
97000.0,1692463972465,0.7067000269889832
98000.0,1692463987164,0.7156999707221985
99000.0,1692464001709,0.7148000001907349
100000.0,1692464016158,0.7196000218391418
