1.0,1692465307757,-1.7618371248809677
1000.0,1692465319586,-0.15000000596046448
2000.0,1692465331048,-0.15000000596046448
3000.0,1692465342728,2.102840845896439
4000.0,1692465354894,2.6861741602646583
5000.0,1692465367196,2.8012309728585407
6000.0,1692465379634,2.821590819819407
7000.0,1692465392401,2.8329544548283923
8000.0,1692465404683,3.606155262074687
9000.0,1692465416617,4.724810551456882
10000.0,1692465428687,5.733143828357711
11000.0,1692465441110,5.806913014557777
12000.0,1692465453868,6.3625949367767936
13000.0,1692465467055,6.090435853453748
14000.0,1692465479462,6.1724434422159735
15000.0,1692465491886,6.2821025414335905
16000.0,1692465504418,6.287784363227812
17000.0,1692465516741,6.235511653294617
18000.0,1692465529190,6.24933741845642
19000.0,1692465541480,6.080776812395815
20000.0,1692465553827,6.38750028423965
21000.0,1692465566750,6.185511608862064
22000.0,1692465580150,5.916004063448671
23000.0,1692465593066,6.478882849160017
24000.0,1692465605928,6.424432060878837
25000.0,1692465619127,6.475379015403715
26000.0,1692465632255,6.476515368925351
27000.0,1692465645110,6.638447187107169
28000.0,1692465658363,6.705397907475179
29000.0,1692465671560,6.70501911815143
30000.0,1692465684714,6.5493372371138046
31000.0,1692465698120,6.160416881186944
32000.0,1692465710900,5.896969701248136
33000.0,1692465723847,6.5428031863023834
34000.0,1692465737606,6.493181976348613
35000.0,1692465750817,6.3946970411661
36000.0,1692465764164,6.779072156401746
37000.0,1692465777388,6.7747160719538275
38000.0,1692465790667,6.6184660719538275
39000.0,1692465804180,6.698958496196252
40000.0,1692465818242,6.755682049319148
41000.0,1692465831172,6.81458352003811
42000.0,1692465844867,6.70217826144036
43000.0,1692465857861,6.8448865503411405
44000.0,1692465870271,6.630397930233316
45000.0,1692465883572,6.835132804727464
46000.0,1692465896195,6.766004016848676
47000.0,1692465908722,6.833996433143814
48000.0,1692465921218,6.8385418490365595
49000.0,1692465933866,6.845454761419784
50000.0,1692465946007,6.832954746247693
51000.0,1692465959078,6.847064576309287
52000.0,1692465971801,6.8488638653335245
53000.0,1692465984057,6.844034301455725
54000.0,1692465996227,6.812405526581587
55000.0,1692466007999,6.828598694311398
56000.0,1692466020113,6.84734872248814
57000.0,1692466032504,6.850757804727464
58000.0,1692466044638,6.814204761419784
59000.0,1692466056558,6.846969925939585
60000.0,1692466068756,6.836553280947335
61000.0,1692466080735,6.829924471394131
62000.0,1692466092798,6.860701002801458
63000.0,1692466105019,6.801988881589337
64000.0,1692466117054,6.767992640930143
65000.0,1692466129230,6.856723722126899
66000.0,1692466141707,6.785322201918021
67000.0,1692466153506,6.70274632079809
68000.0,1692466165784,6.665056981767218
69000.0,1692466177589,6.425662909436858
70000.0,1692466189799,6.699337249395974
71000.0,1692466201788,6.39034095491198
72000.0,1692466213703,6.744981261760448
73000.0,1692466226884,6.848674506795677
74000.0,1692466239025,6.739867540866588
75000.0,1692466250967,6.648674426600337
76000.0,1692466262789,6.750094867057421
77000.0,1692466274756,6.858522960577499
78000.0,1692466287082,6.7141099788361425
79000.0,1692466299287,6.8338070505044675
80000.0,1692466311396,5.961932073262605
81000.0,1692466323534,5.158901770232302
82000.0,1692466335744,3.1677085794508457
83000.0,1692466347842,2.0555873913972667
84000.0,1692466360132,1.794791897871729
85000.0,1692466372063,0.31865557396050653
86000.0,1692466384101,0.01808737534465212
87000.0,1692466396062,-0.43503770954681165
88000.0,1692466408154,0.013541922424778793
89000.0,1692466420244,0.10113663565028798
90000.0,1692466432538,-0.12708308299382529
91000.0,1692466445399,0.29952674652590894
92000.0,1692466457442,0.49195100954084686
93000.0,1692466469764,0.5978222001682628
94000.0,1692466481825,0.4942236903941993
95000.0,1692466493857,0.819128998301246
96000.0,1692466505956,1.759943431073969
97000.0,1692466517957,1.7398676420703079
98000.0,1692466530901,2.169981283671928
99000.0,1692466542923,2.5819131181095587
100000.0,1692466554950,2.7603222140760133
