x,,y
1.0,1686042004801,0.0
1000.0,1686042035191,0.5396000146865845
2000.0,1686042064543,0.47760000824928284
3000.0,1686042093564,0.0
4000.0,1686042122925,0.0
5000.0,1686042152392,0.0
6000.0,1686042182055,0.2973000109195709
7000.0,1686042211901,0.4661000072956085
8000.0,1686042241863,0.5982999801635742
9000.0,1686042271928,0.5888000130653381
10000.0,1686042302380,0.6086000204086304
11000.0,1686042332261,0.5432999730110168
12000.0,1686042362143,0.5885999798774719
13000.0,1686042392516,0.5903000235557556
14000.0,1686042422805,0.623199999332428
15000.0,1686042453210,0.628000020980835
16000.0,1686042483318,0.621399998664856
17000.0,1686042513384,0.6298999786376953
18000.0,1686042543456,0.6262000203132629
19000.0,1686042573438,0.6227999925613403
20000.0,1686042603737,0.6306999921798706
21000.0,1686042633785,0.6256999969482422
22000.0,1686042662527,0.6322000026702881
23000.0,1686042691299,0.6190999746322632
24000.0,1686042721595,0.6283000111579895
25000.0,1686042751945,0.6378999948501587
26000.0,1686042782304,0.6291999816894531
27000.0,1686042812593,0.6277999877929688
28000.0,1686042842862,0.6266999840736389
29000.0,1686042872901,0.6215999722480774
30000.0,1686042902082,0.6265000104904175
31000.0,1686042931651,0.6248000264167786
32000.0,1686042961398,0.6341000199317932
33000.0,1686042990884,0.6144000291824341
34000.0,1686043020554,0.6265000104904175
35000.0,1686043050601,0.619700014591217
36000.0,1686043080213,0.6359000205993652
37000.0,1686043110181,0.6273000240325928
38000.0,1686043140301,0.6241999864578247
39000.0,1686043170464,0.6323000192642212
40000.0,1686043200952,0.6283000111579895
41000.0,1686043230872,0.6373999714851379
42000.0,1686043259596,0.6262000203132629
43000.0,1686043288582,0.6265000104904175
44000.0,1686043317299,0.6269999742507935
45000.0,1686043345986,0.6276999711990356
46000.0,1686043374882,0.6227999925613403
47000.0,1686043403788,0.6297000050544739
48000.0,1686043432536,0.6284999847412109
49000.0,1686043461254,0.6327000260353088
50000.0,1686043490113,0.6320000290870667
51000.0,1686043519123,0.621399998664856
52000.0,1686043547965,0.6330000162124634
53000.0,1686043576864,0.6248000264167786
54000.0,1686043605862,0.6226999759674072
55000.0,1686043634704,0.6243000030517578
56000.0,1686043663477,0.6417999863624573
57000.0,1686043692582,0.6359000205993652
58000.0,1686043721717,0.6248000264167786
59000.0,1686043750711,0.618399977684021
60000.0,1686043779929,0.6299999952316284
61000.0,1686043809043,0.6291999816894531
62000.0,1686043838286,0.6341999769210815
63000.0,1686043867288,0.6330000162124634
64000.0,1686043896388,0.6299999952316284
65000.0,1686043925339,0.621399998664856
66000.0,1686043954327,0.6287000179290771
67000.0,1686043983172,0.6241999864578247
68000.0,1686044011888,0.6226000189781189
69000.0,1686044040605,0.6269000172615051
70000.0,1686044069418,0.621399998664856
71000.0,1686044098101,0.619700014591217
72000.0,1686044127102,0.6277999877929688
73000.0,1686044155952,0.6373999714851379
74000.0,1686044184842,0.6270999908447266
75000.0,1686044213529,0.632099986076355
76000.0,1686044242427,0.6229000091552734
77000.0,1686044271195,0.6208999752998352
78000.0,1686044300026,0.6248000264167786
79000.0,1686044328694,0.640999972820282
80000.0,1686044357504,0.6384999752044678
81000.0,1686044386538,0.6263999938964844
82000.0,1686044415493,0.6322000026702881
83000.0,1686044444392,0.6333000063896179
84000.0,1686044473051,0.6273999810218811
85000.0,1686044501970,0.6324999928474426
86000.0,1686044531106,0.6245999932289124
87000.0,1686044560249,0.6299999952316284
88000.0,1686044589398,0.625
89000.0,1686044618334,0.6360999941825867
90000.0,1686044647174,0.6310999989509583
91000.0,1686044676019,0.6327000260353088
92000.0,1686044704855,0.6348000168800354
93000.0,1686044733811,0.6326000094413757
94000.0,1686044762478,0.6251000165939331
95000.0,1686044791684,0.6276000142097473
96000.0,1686044821509,0.6279000043869019
97000.0,1686044850807,0.6234999895095825
98000.0,1686044880702,0.6276999711990356
99000.0,1686044910911,0.633400022983551
100000.0,1686044940535,0.6353999972343445
